"","CH-EA_LA-56/59","CH-EA_LA-57","CH-EA_LA-58","CH-EA_LA-60","CH-EA_LA-5","CH-EA_LA-61","CH-EA_LA-62","CH-EA_LA-6","CH-EA_LA-63","CH-EA_LA-64","CH-EA_LA-65","CH-EA_LA-66","CH-EA_LA-67","CH-EA_LA-68","CH-EA_LA-69","CH-EA_LA-70/71","CH-EA_LA-72","CH-EA_LA-73","CH-EA_LA-7","CH-EA_LA-74","CH-EA_LA-75","CH-EA_LA-76","CH-EA_LA-8","CH-EA_LA-77","CH-EA_LA-78","CH-EA_LA-79","CH-EA_LA-80","CH-EA_LA-81","CH-EA_LA-9","CH-EA_LA-82","CH-EA_LA-83","CH-EA_LA-84/85","CH-EA_LA-86","CH-EA_LA-10","CH-EA_LA-87","CH-EA_LA-88","CH-EA_LA-11","CH-EA_LA-89/90","CH-EA_LA-91","CH-EA_LA-92","CH-EA_LA-93","CH-EA_LA-94","CH-EA_LA-95","CH-EA_LA-96","CH-EA_LA-1","CH-EA_LA-12/13","CH-EA_LA-97","CH-EA_LA-98","CH-EA_LA-99","CH-EA_LA-14","CH-EA_LA-100","CH-EA_LA-101","CH-EA_LA-102","CH-EA_LA-103","CH-EA_LA-15","CH-EA_LA-104","CH-EA_LA-105","CH-EA_LA-106","CH-EA_LA-16","CH-EA_LA-107","CH-EA_LA-108","CH-EA_LA-109","CH-EA_LA-17","CH-EA_LA-110","CH-EA_LA-111","CH-EA_LA-112","CH-EA_LA-18","CH-EA_LA-113","CH-EA_LA-19","CH-EA_LA-2","CH-EA_LA-20","CH-EA_LA-21","CH-EA_LA-22","CH-EA_LA-23","CH-EA_LA-24","CH-EA_LA-40","CH-EA_LA-25","CH-EA_LA-26","CH-EA_LA-27","CH-EA_LA-28","CH-EA_LA-29","CH-EA_LA-30","CH-EA_LA-3","CH-EA_LA-31","CH-EA_LA-32","CH-EA_LA-33","CH-EA_LA-34","CH-EA_LA-35","CH-EA_LA-36","CH-EA_LA-37","CH-EA_LA-38","CH-EA_LA-39","CH-EA_LA-4","CH-EA_LA-41/46","CH-EA_LA-42","CH-EA_LA-43","CH-EA_LA-44","CH-EA_LA-45","CH-EA_LA-47","CH-EA_LA-48","CH-EA_LA-49","CH-EA_LA-50","CH-EA_LA-51","CH-EA_LA-52","CH-EA_LA-53","CH-EA_LA-54","CH-EA_LA-55","IX-EA_LA-6","IX-EA_LA-7","IX-EA_LA-1","IX-EA_LA-8","IX-EA_LA-9","IX-EA_LA-10","IX-EA_LA-2","IX-EA_LA-11","IX-EA_LA-12","IX-EA_LA-13","IX-EA_LA-15","IX-EA_LA-16","IX-EA_LA-17","IX-EA_LA-18","IX-EA_LA-19","IX-EA_LA-3","IX-EA_LA-4","IX-EA_LA-5","IX-EA_LA-20/21/9/10XO-EA_LA-20/21/9/10","TX-EA_LA-2","TX-EA_LA-3","TX-EA_LA-4","TX-EA_LA-5","TX-EA_LA-6","TX-EA_LA-7","TX-EA_LA-1","IX-EA_LA-14","XO-EA_LA-1","XO-EA_LA-6","XO-EA_LA-2","XO-EA_LA-7","XO-EA_LA-3","XO-EA_LA-4","XO-EA_LA-8","XO-EA_LA-5","XO-EA_LA-11"
"CH-EA_LA-24",5144.1056656933,7486.75113561413,6197.07660545166,6018.21715797745,12843.7436313518,7524.4831367103,8359.86176070109,12488.4107254399,10336.1313663867,9969.69788127766,8818.87078782034,8916.58574794363,7950.07105290062,7285.65233206938,7651.78471117459,5949.82348771676,6832.26065154679,6377.37926689622,11821.8168795344,8885.56672430757,7214.11757584648,9786.10860896769,10979.682139418,9358.72782196831,6879.39575674082,7007.90669527999,7096.78628998937,7696.80723814801,10344.773570033,7754.05764917021,7796.28022324905,8945.78718161516,7933.7117663483,8943.09267752361,12676.5111501429,14543.6498964633,8922.45726732848,14140.7330885636,15814.3836731978,15516.0753392523,15748.674559363,15657.61881109,17301.8757104822,16979.7540711087,17348.0745157409,7496.95702140116,17583.1906424998,17539.7255118271,18350.2801442922,5486.69984566124,22790.8248426561,22593.9310293755,21170.0606177385,18940.3114071594,3477.45111993512,20108.2383047491,21125.3268841119,21289.0723328759,3081.26469130963,21476.8952360031,21028.4972799097,19819.5951603007,2720.62799654134,22536.5673247439,23420.9275938854,22898.7009848806,4662.10383670966,21462.3162854188,3518.88881023712,16918.9261698741,2454.44671236241,2827.26463004617,4713.35228410562,2042.00624018387,0,1637.69337767463,4577.29907967318,5669.77254625394,5313.04952359603,7518.85507358163,9022.50294468071,8530.92494701914,15480.6588553429,8660.11597946343,9115.02015541665,10095.5472605333,11082.8541591081,9218.24207821936,10995.7632458093,7487.41474914671,5727.31876135265,2955.5079524757,13826.2068009378,3482.70080948154,6169.91723429134,6285.1119304386,5778.13742140628,3963.84780697688,3081.67919144816,5218.19761038226,6168.87020420729,2482.34340389875,1990.08428720676,3388.8958575846,3095.74190416844,3882.00936962597,4073.67195108664,23898.3924170853,22537.216124933,22007.3466951744,24881.6076281931,23026.7053533349,20867.2724292982,22308.1027081464,22754.1853419545,23067.2101887234,24321.0096392054,28629.6015103576,29378.63147639,28420.925473826,24892.8633437709,25349.2174961539,20329.6614216456,20017.7226406803,19115.4729807989,37594.7770669562,25422.4166875044,27742.4364734822,29467.0280603047,31135.89008564,31294.2494718318,31527.611616581,25319.3228579026,26734.7561604269,26326.5155423805,28596.8136560564,26220.794199823,23828.6165292905,26371.9399421529,26029.5202902345,34009.7095117144,26647.4904028109,39513.7375041574
"CH-EA_LA-40",5249.5693375829,6938.15875090351,6041.22044233886,6084.10399464715,14469.1358703462,7370.745875244,7972.01593393487,14123.3545025217,10579.720782571,10385.4148921302,9172.26223925035,9449.29552169854,8567.91013471726,7783.98778222124,7898.4954491267,6288.64872245955,7176.93201099526,7040.49424102149,13457.4180552203,9080.38577577432,7989.32307753932,10538.254478017,12607.7037486553,10153.7235384595,7811.61179343332,8128.4090377365,8145.73384389854,8759.55866097735,11974.9733737405,8770.27955598834,8764.36928176471,9875.86988796447,9401.32437458188,10574.2925903886,14077.811409289,15874.0377580039,10560.1464991735,15230.5293126095,16878.3503170296,16687.2177867702,16939.5337682278,16894.8404321708,18547.0329068835,18081.6179615918,18984.7744364569,9103.54480406477,18500.9717612046,18541.7953242994,19438.6294146198,7086.26007483091,23866.3999262054,23603.016495383,22188.4488072986,19831.098466277,5113.41532794162,21011.2826288761,22093.6935957248,22246.4392103792,4718.21521410695,22415.9011174804,21928.9976171419,20646.8610724526,4331.86234087696,23466.8259372668,24372.8212928177,23762.7611450733,5937.05158161023,22124.2951076442,4822.10094821081,18532.5425658319,3688.31216599805,3648.26084734181,5029.09163435956,2091.89054265533,1637.69337767463,0,3306.39400888511,4612.79194544885,3823.72766759836,6328.23041097415,7910.93682101502,7441.08159586197,17090.4008831408,7514.30076047878,7940.69301006398,8824.95462471046,9571.51689354097,7581.56386372366,9536.56829865706,6399.20286673859,4143.76221641476,1354.69058573686,15447.1373928774,2153.66801282377,5101.49572650814,5363.35116897534,4872.8852316977,3053.39739290125,2394.64599119892,4514.47569753835,5401.88009365043,2745.82206480633,2892.08679970341,4448.69278721566,3704.90344934665,4249.53675149165,4807.91353730613,25502.1839387325,24054.9026948506,23643.106347787,26426.6193616034,24485.8699447856,22407.563972277,23944.7885824529,24159.881862528,24488.558276292,25709.7498153803,29951.1119055016,30688.8453803022,29711.8903392768,26182.0557569388,26585.7241450729,21967.3526701684,21654.3036804483,20751.7610209678,38545.497915564,27042.9481998439,29230.3854387639,30915.6156215123,32561.7076977198,32808.3443088484,33097.9019616846,26950.7947168636,28157.6176609643,27298.8610624667,29476.4959541396,27166.0777592626,24531.0401792582,27287.8840663003,26916.6186186145,34914.1444763348,27537.6955186702,40442.354198031
"CH-EA_LA-25",8280.50146739908,9206.16009237027,8823.17552570877,9046.81026684093,16630.4350189283,10081.7132111603,10386.6248677231,16426.9023502855,13551.5585200533,13481.721815106,12246.3013414353,12622.9567158444,11789.3014760006,10962.043179656,10927.5572387978,9416.82560383394,10285.480322495,10293.3486323996,15979.9907941177,12043.3316467468,11266.3381453672,13795.9555483013,14828.1068203162,13425.9851235018,11115.1274455775,11426.2383279974,11451.0188373566,12064.458686792,14233.7418249142,12076.6731861957,12069.3521613481,13176.1232904391,12506.3851822334,12874.6925343871,17253.3566694926,19105.3691841207,13025.1836995508,18536.1020722847,20184.7442351346,19983.0918242536,20231.0966891797,20172.4585810768,21822.4864909536,21386.9432440138,21434.5180113145,11905.8589320386,21789.6651913027,21844.6070589755,22744.7282553249,9264.00680627458,27172.7897449908,26905.3529327727,25492.0511326521,23111.9884399608,7683.12057422222,24294.491194738,25390.5413549422,25541.2247523387,7408.44950437877,25706.8646960912,25210.8841484767,23907.0323089907,7203.88457456922,26755.2927390452,27665.6600483801,27032.4907868031,9182.46678043239,25306.835153456,8047.83565323367,21237.1979501685,5394.91368273385,4690.41747472424,4602.54761459497,3167.45777002281,4577.29907967318,3306.39400888511,0,1468.18512169755,1231.49541695776,3022.67274736376,4619.20698065278,4161.81105330275,19823.0922802634,4213.78572801999,4634.87529271499,5538.54809667104,6650.56587592299,5991.79163987768,9336.0035186819,7742.13479271196,4052.91867942771,2225.32591306256,18118.0626008604,4081.19589743567,6686.31428469332,7201.48278005931,6818.01976510187,5383.13423253504,5169.58473302328,6832.2702359361,7500.21775346921,5995.14204823162,6190.66317378193,7743.63370134505,6992.4023319107,7458.0814402199,8100.15287535971,28242.5359426808,27064.9707029049,26098.4808616483,29372.7706944309,27593.8500111126,25369.33379144,26221.3942052793,27331.4654222498,27643.5075767012,28897.8092565577,33191.4740287321,33936.1941847873,32969.7680665749,29440.2434320896,29866.6233923737,24325.9465821143,24094.1882215347,23205.1937576529,41834.2734207255,29675.4900316351,32292.8692417896,34036.7144763819,35711.0162368831,35820.9750241071,35965.1830903136,29473.0181448536,31310.6129694719,30594.7685091195,32747.8122464607,30456.4631860796,27731.1060967688,30570.9751626151,30191.5940714651,38191.1301420774,30813.2937014121,43724.9995728534
"CH-EA_LA-26",9711.43843596596,10667.0211855803,10284.1548299431,10490.7354765375,17016.1218033605,11547.6850130497,11851.7528591573,16890.1342870489,15000.6414156895,14907.2532070971,13675.8841330854,14023.3852096011,13167.0344140562,12359.0882269353,12364.501896076,10828.2442989464,11703.9029346119,11650.2677626942,16568.5503729024,13492.1182730787,12601.8604079788,15150.0369297118,15265.3511385231,14766.4535685682,12402.832788656,12644.0685560105,12698.2182078691,13307.6562536847,14698.8111712315,13338.2205634672,13348.6142271815,14472.5181754659,13500.8775268809,13381.5822959309,18285.3803584969,20193.7526823219,13616.6325379517,19775.168352933,21437.6044396313,21179.0375392176,21415.3220875636,21327.3412984247,22971.1193449678,22621.4540960818,21941.9208016046,12703.2186786009,23107.2525613463,23127.4581901135,23986.8775836584,9793.38427625941,28423.3666248923,28188.566922052,26770.1183005944,24441.2530269216,8453.70640253979,25620.3617129061,26690.9412394613,26846.4087565402,8246.69618370692,27019.7858665839,26538.5715152433,25259.5171103709,8138.76103541374,28072.5635464673,28974.6356905904,28375.2410807372,10330.7767224371,26708.5222403069,9187.8250771822,21899.4648801472,5953.91860897757,5077.18267195073,4338.45406417961,3918.27961578535,5669.77254625394,4612.79194544885,1468.18512169755,0,2174.88299598247,1911.47170097762,3352.79460219824,2863.19486627198,20510.296841289,2996.35843672288,3461.46409997757,4522.62922494889,6212.79357768814,6570.40101455376,10325.530271621,9122.00925184354,5320.6301225863,3662.55235687369,18776.9169822986,5549.29240945687,8110.76710108418,8643.3620389821,8270.64831440125,6850.80355425054,6614.70624761987,8299.70072254519,8957.89688853673,7349.25277660717,7439.02109243279,8971.79222784751,8317.07035933812,8836.44898610164,9417.57876978546,28903.1865764541,27924.1698612742,26588.0278681659,30177.0508839161,28536.2911630683,26194.5415441413,26607.7280907562,28336.9270781017,28631.2859208322,29919.0763516678,34273.5981286192,35027.8719627234,34078.2309224351,30551.8409842644,31018.3262175894,24766.661772152,24582.7660001882,23705.7144863549,43149.8128401854,30262.2637056953,33187.3100991181,34982.9049437827,36683.6658969022,36668.3531851356,36699.2666614686,29991.6930049589,32291.5818458968,31896.5801172328,34088.6387206056,31769.8846711698,29124.8308829263,31896.5021796427,31528.1204583329,39524.8326760293,32149.0223692742,45050.5643805123
"CH-EA_LA-27",8307.87036907518,8794.66374871994,8675.44975866677,9006.70750029272,17709.512958794,9864.08013447141,10012.3101415896,17472.7078736486,13451.2410161604,13485.5522393747,12241.9810516005,12713.5883977036,11947.1272141767,11074.517762999,10902.3200301911,9500.41696078012,10336.9344879012,10513.6757804535,16964.1887038512,11952.9334899411,11524.1869860286,13996.9132796557,15889.5970816132,13658.4611770931,11464.6116507668,11883.3213001513,11864.100238171,12478.9477463734,15284.5680920854,12462.2567058995,12425.7358932961,13495.2246619673,13213.7246366371,13910.7955709603,17901.5311867638,19687.6397794708,14018.0528234616,18925.3006298904,20547.7668159547,20430.0803459328,20693.2781865914,20672.8962684236,22326.5974507862,21774.9990970677,22449.6901374323,12777.713793857,22037.0253884676,22154.3993793515,23118.1039302461,10308.3457070737,27525.105972575,27204.9240914309,25802.6359385743,23333.7423694612,8610.01557216568,24520.6444836915,25662.5200646814,25804.2828942933,8293.3167201002,25955.3427769503,25431.8222493245,24078.864252168,8018.04123816678,26993.8832648481,27918.424197272,27219.9066017584,9754.09944850974,25353.6563042982,8644.95892121102,22166.7266833382,6468.99099749804,5838.5425778799,5833.10869547859,4217.5524238536,5313.04952359603,3823.72766759836,1231.49541695776,2174.88299598247,0,2983.61926437786,4603.44835585306,4222.64621680991,20739.905443639,4160.4387026178,4497.06847002743,5173.71638198224,5770.0110584056,4760.29947309588,8208.23142473743,7036.87723397466,3171.16185369648,2508.50674475499,19056.2610997171,3918.57523636066,6113.86560504104,6693.21808723014,6370.60611031094,5195.81366975122,5198.26990874005,6535.11310123093,7078.57520156949,6291.99487858764,6677.82003734066,8228.95416563991,7328.0877850314,7664.10064780574,8430.18067785989,29163.3199351691,27846.978434071,27116.7388640414,30194.4046357575,28304.6089198717,26180.3218764122,27287.2675155494,27983.4334722993,28312.1851362837,29531.907492983,33756.2555133254,34489.5321286277,33504.8511651661,29975.7623382226,30353.0513353856,25369.4491446196,25115.135069825,24221.3249870625,42061.1830783711,30638.7210508654,33039.9075378561,34736.8886151305,36385.2974166699,36603.4210290052,36831.2507666621,30473.3713184507,31981.2532085554,30856.7478042217,32932.1953650152,30697.2859338726,27796.73258545,30788.5114859747,30387.6381092504,38385.2707991563,31010.2286099294,43931.5748710294
"CH-EA_LA-28",11210.6070036511,11767.134077074,11641.6423730249,11940.4757797149,18836.4035511507,12843.7343365759,12989.3968101472,18738.3737188647,16411.1691200018,16407.9437143315,15166.5287477163,15590.7505905494,14780.9900423392,13936.5503371612,13833.7295793238,12376.6329432123,13232.1440998748,13300.2716720022,18451.9776076105,14908.5682029816,14281.4497637693,16801.5478695004,17107.7411654263,16438.1328606358,14137.7931655265,14438.5226159441,14470.1545982193,15083.0437912544,16551.3781454637,15098.0332320435,15091.9541633936,16198.2936910831,15393.431512742,15248.9381422361,20170.7206113147,22061.0759476612,15503.9238563805,21555.1595440131,23206.0062294414,22991.1764955048,23235.0937321641,23164.2786399768,24811.7743903888,24405.4751132212,23798.6378139489,14614.5882897396,24807.1026459936,24867.1378396178,25764.7118953834,11674.5964106117,30194.1509337922,29927.7647873378,28514.6785462626,26125.5608251498,10365.1478583306,27309.0705305065,28411.2285054646,28561.0794269992,10156.3629508124,28725.0386265758,28224.6981075539,26909.4524084711,10037.6627705638,29772.2300327705,30684.5840989993,30039.5710326632,12165.5425073741,28262.1380358851,11025.2885539285,23794.6009284335,7853.75928960222,6953.49749259969,5972.66110578837,5826.35459482997,7518.85507358163,6328.23041097415,3022.67274736376,1911.47170097762,2983.61926437786,0,1632.19528907952,1241.21716886949,22410.1099217068,1202.92503167378,1612.48812654506,2611.7057141248,4559.87300231274,6037.04409039408,10229.9601446148,9882.0008905731,5967.29818586883,5201.50502170372,20672.8531183623,6869.12003358778,9048.66732471404,9647.8312313167,9342.41652067142,8161.13153213763,8086.58169347468,9518.22791688773,10053.0292601912,9009.19658820447,9206.91543672171,10756.3738605565,10012.9200936613,10456.4801001598,11121.1769578017,30795.8440285637,29835.5106909826,28435.5661965068,32087.4651607853,30441.6917045916,28105.8313573221,28416.00598306,30231.1493293715,30529.3100080846,31809.6887616901,36145.7420942798,36896.4319070597,35939.7732746703,32411.6206046962,32858.5622801249,26598.1013133538,26431.3297216876,25558.8574400715,44850.7007679644,32137.5045226244,35097.4631177758,36888.2941932889,38585.1891077109,38579.8175670075,38602.7970253163,31847.0480903979,34191.289295355,33614.9342133081,35755.0317832408,33474.1196707434,30695.9365544874,33584.9244538381,33201.1685447042,41201.1611964851,33823.1485499623,46737.9927094372
"CH-EA_LA-29",12841.2195669993,13362.2197107192,13271.2728940159,13572.6489126658,19822.9812560858,14467.4934669312,14589.3218774608,19786.8528784607,18042.2323953628,18039.4459103972,16798.239479455,17217.2076908992,16400.4391665994,15561.2505265643,15465.8031518611,14004.0053173719,14861.5506088595,14911.5353360709,19597.3740309682,16540.0786625736,15885.3406079669,18413.9406094734,18148.0881396113,18045.18800164,15721.5849462858,15989.7685832266,16035.5366551882,16646.6127608036,17617.4655737577,16670.2903762181,16672.3610658649,17786.8017223832,16822.1437340111,16357.2208367954,21614.3367291194,23537.6934512141,16670.5304787216,23117.2222953155,24775.2571588179,24530.1450036353,24767.4977358674,24679.9473910414,26323.3484646922,25965.2781155965,24856.2202869329,15925.1189729383,26407.3751617168,26451.46332981,27328.5945535751,12838.7011257272,31762.6880715207,31512.8811920827,30097.1200624085,27731.0625302882,11691.5476113355,28913.3585182944,30004.3638620713,30156.440915557,11521.8584204407,30323.9193130757,29829.9034789541,28524.2481673672,11454.7171996813,31373.1843704441,32281.9514333844,31651.1738701534,13683.5340995696,29891.5885891821,12540.6098991468,24973.6194055096,9108.85428015134,8149.36051710226,6847.00369979969,7222.92455329471,9022.50294468071,7910.93682101502,4619.20698065278,3352.79460219824,4603.44835585306,1632.19528907952,0,503.943569213947,23612.2021124243,448.95621220124,457.921284802522,1611.30119368792,4388.62395495798,7002.89403233488,11355.6509705004,11397.671443037,7493.33110280357,6820.56830697541,21859.9771927115,8500.21379578704,10618.2269628751,11229.6209541322,10939.0317268654,9790.46921902335,9717.15276194385,11137.1851914314,11651.6621214278,10614.3448761131,10771.5063607037,12312.5957487674,11608.7112877268,12072.2482275173,12715.3619873372,31957.2145889412,31150.3223229246,29462.8319613283,33358.6549718981,31815.7855547337,29397.9241302008,29355.7542014485,31649.0624124926,31934.9369408541,33237.4484522372,37612.6294536371,38369.4213410984,37423.8931286035,33898.5442302721,34370.4123564654,27590.3767494716,27464.0136882018,26604.3251524855,46452.2557057897,33236.5084596802,36433.2364775321,38260.6939069545,39975.7702713243,39877.6717620534,39812.114635435,32890.0436305726,35589.9696373624,35209.3247020749,37366.5711678809,35073.8130628142,32323.9446696981,35189.9311689694,34810.7075532945,42810.3008520855,35432.4356150609,48344.0704202721
"CH-EA_LA-30",12410.9755354685,13008.3421135474,12867.8034482712,13152.2035560441,19343.671925145,14077.3591068763,14230.5240345804,19300.6384035271,17632.7274356514,17611.9787561471,16372.1822999763,16776.3684581636,15950.4024088019,15117.923084951,15043.1364600184,13565.4625427159,14427.2518748984,14454.3790709384,19102.1915381926,16128.4224205961,15422.7837748482,17957.0154944422,17662.3693692002,17584.3312814842,15248.6806085778,15505.8621545078,15555.7685806186,16166.1539493282,17128.9977855581,16192.724021477,16197.8692165416,17315.5982537902,16320.6821152468,15864.5464607293,21113.5658039809,23039.7912563432,16173.3209724951,22635.4765388542,24295.6763247079,24042.2081192769,24278.1138268584,24187.3888527208,25830.0043093496,25482.6295252041,24369.8419014933,15421.3929360749,25941.3130609562,25977.4673333498,26847.0927923028,12340.8519377955,31282.4424182385,31038.9236399438,29622.1064070198,27268.1593840249,11187.6048147051,28449.5884005103,29534.2155089975,29687.4255460988,11018.310970628,29856.8106409802,29366.6764314632,28068.3795501093,10953.1885486579,30907.2205905883,31813.9008301964,31192.4607348278,13192.7428797245,29455.853259034,12049.6281447402,24476.4289443362,8605.73673916937,7648.05461088189,6371.07855863527,6721.48196557591,8530.92494701914,7441.08159586197,4161.81105330275,2863.19486627198,4222.64621680991,1241.21716886949,503.943569213947,0,23113.3506819612,388.495335382739,800.621683356182,2025.25519084584,4651.05552720468,6944.31213503041,11248.5063310518,11104.2119093654,7191.04093037483,6374.80015905008,21361.9741355906,8092.76826652815,10286.5791318237,10887.9159466187,10583.6295317434,9388.74493428751,9287.9322378548,10755.3925288936,11294.2329759836,10154.3012551507,10293.0703198949,11831.0008491129,11142.7141557755,11619.7250091994,12248.1146051272,31461.7740558209,30646.7888418005,28980.2659922449,32856.5166906079,31311.9707174178,28894.9557389354,28883.9180617041,31146.4906438054,31431.8671273669,32735.3364551143,37113.2743994762,37870.6451986475,36926.3444812084,33401.4158782313,33876.7767784479,27111.7014528103,26980.6328558868,26119.4432055463,45986.1350892225,32746.6620168414,35929.4025033475,37756.8345271687,39472.1992507967,39374.6628057305,39313.4537317217,32406.0043109175,35086.6375244909,34739.5676336944,36907.5672062153,34606.944297292,31884.7493838231,34726.3174928855,34350.2680784174,42349.2997614748,34971.784504746,47880.7842150264
"CH-EA_LA-3",15816.8608103755,18803.2862565082,16866.9458495035,16046.7575645435,5266.41494990432,17270.7111257599,18598.9387898415,4644.23781851626,16199.0821331258,15057.1988407082,15198.1867176992,14196.2474265157,13694.2076677321,14326.8439307937,15548.3608983149,15032.0242884011,15024.1196874358,13646.9681540502,4122.80072161008,16058.1155670462,12939.1853296663,12832.3719004643,6047.53983912302,12545.045241898,12203.2442964515,11113.1369454409,11479.5980580354,11148.3649959557,6359.76148567422,11416.1051310252,11698.0804016834,11662.6615233929,8282.60165174692,7376.47465883691,6013.11307431412,6908.69476812186,6953.48680749924,10105.587603073,10850.9911049842,9392.68898265521,9190.16211210107,8510.23081857118,8960.32262709266,10817.0586797487,3191.17629542647,7986.8644932765,13312.2823930272,12309.8371873672,11636.59601122,10775.4755341637,14605.1394538532,15292.5356906235,14200.1757422848,14341.7344085521,12142.1029206659,14896.9536091167,14779.5626626696,15019.3149190316,12446.7602707281,15362.3380547082,15513.6288411367,15570.8237860166,12761.8442033135,16195.8144184613,16577.8461063408,17216.6214893682,11885.4829312125,18394.2921169922,12699.3341279343,1457.92927352193,14556.9141788957,15473.6086388664,16923.6367105668,16677.3695221008,15480.6588553429,17090.4008831408,19823.0922802634,20510.296841289,20739.905443639,22410.1099217068,23612.2021124243,23113.3506819612,0,23362.5092894653,23848.9825715559,24999.8204492733,26468.7267356723,24550.9583485438,25209.0926569823,20734.1113261087,20853.6168895882,18432.8508660433,1770.48637600627,18349.368913349,19722.8983435457,19367.1189777041,19002.4340965986,17958.821137124,17167.483576905,18148.142597147,18830.9717916458,15596.4335610544,14702.2766926466,13471.8002882481,14742.9539274689,15121.2812845273,14046.0531309595,8423.45571447992,8017.57366462406,7047.21282620337,9875.60443122662,9341.23207649056,6149.17980639759,8058.35262452132,9933.51968330994,9954.22183223063,11504.2129932943,16208.2083941697,17027.2015440803,16409.1797541297,13390.2855690071,14480.2543243118,5965.50606153146,5303.57190095978,4469.54904538785,28654.2734911925,9981.81260641364,13295.1693903762,15406.0247033264,17260.3350578191,16450.633166742,16200.2182762353,10053.8245145316,13176.0890743233,18573.1810260659,21494.0635515952,18804.9667675856,19663.2429215447,19264.7681833687,19322.1940759853,25906.7364727325,19779.4164174773,30663.0156556105
"CH-EA_LA-31",12412.3458772672,12913.9301860228,12831.7017089447,13139.1409404443,19640.7124699358,14024.3110300761,14141.3764690199,19585.2876404867,17604.2043213932,17608.6230158034,16366.8605803494,16793.6573650356,15983.1166003185,15139.4446445545,15033.0293277383,13579.4781228406,14434.5078577645,14500.0147941747,19364.9048890251,16102.8911513412,15478.4999208551,18001.7682405294,17948.2512173243,17636.4857572187,15325.862008781,15609.7148726282,15648.9385521761,16260.9420206053,17409.27379173,16280.4454145163,16278.4530740587,17388.753177579,16491.708127889,16134.9762194506,21279.2892127725,23190.0345284838,16429.829047333,22732.7724258849,24387.4101904994,24156.4188534729,24396.6949297248,24316.3635238608,25961.6204056241,25582.0479887573,24653.6027140067,15636.3456147027,26003.016348873,26056.0033605247,26943.4674731782,12596.0311968623,31375.4309694259,31117.1229130624,29702.7485804784,27323.5400559837,11394.7611962369,28506.6080672521,29604.1878338214,29755.0066487262,11211.5752742148,29920.4485623924,29422.5938873129,28110.5318487207,11126.2358971973,30968.4968992475,31879.3937424453,31239.7125611297,13317.3997687336,29464.387568938,12175.2430680015,24731.874080075,8832.45375054297,7889.73177151963,6678.32934183326,6896.83453333217,8660.11597946343,7514.30076047878,4213.78572801999,2996.35843672288,4160.4387026178,1202.92503167378,448.95621220124,388.495335382739,23362.5092894653,0,486.701217964767,1693.03571559084,4263.06223842445,6633.51928286696,10964.3171982997,10950.9925486776,7045.47668887012,6403.13036584961,21614.7298567072,8062.76090539891,10169.2718163781,10780.7916965911,10490.940235931,9350.87267233775,9288.44840519184,10692.5540479399,11203.7034021899,10206.3662239594,10384.3500250512,11929.6393871381,11206.183159891,11657.5422903287,12313.8403644694,31722.5779255301,30863.5537400205,29270.9127095043,33087.2956135809,31507.8863529731,29118.861293364,29191.1237353849,31324.9018914215,31615.4132448993,32909.6709849785,37269.8495183593,38024.2301811774,37074.15406313,33547.5000213549,34009.0006843449,27409.0160871592,27269.9416016714,26406.006229922,46047.3349143661,33022.3729513766,36139.5509969083,37953.9107433645,39662.3915822547,39597.6438953056,39562.42840569,32693.7767689091,35273.3111575274,34808.5179325274,36955.1899224103,34669.922198805,31898.6219324325,34782.8011314087,34400.6561334505,42400.5603105166,35022.5552662492,47936.3438413604
